photos/beach_198.jpg,0.001722343,0.0008611715,0.09573356,0.00552585,0.006925254,0.48706424,0.001471168,0.00075352506,0.44404155,0.00089705363,0.022067519,0.4590044,0.00017941072,0.003193511,0.40098298,7.176429e-05,0.0,0.4047147,0.0,0.0,0.002475868,3.5882145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.176429e-05,0.0,0.0,0.0038035074,7.176429e-05,0.00028705716,0.01069288,0.0,0.0,0.006674079,0.0,0.0,0.0015070501,0.0,0.0,7.176429e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.176429e-05,0.0,0.0,7.176429e-05,0.0,0.0,0.00021529288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.176429e-05,0.0,0.0,3.5882145e-05,0.0,0.0,0.00017941072,0.0,0.0,3.5882145e-05,0.0,0.0,3.5882145e-05,0.0,0.0,0.0,0.0,0.0,7.176429e-05,0.0,0.0,3.5882145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020452824,0.0026193967,0.0,0.06921666,0.033980392,0.0,0.09612827,0.0045570326,0.0,0.00075352506,0.0,0.0,0.00035882145,0.0,0.0,0.00014352858,0.0,0.0,3.5882145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5882145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016864608,0.0022964573,3.5882145e-05,0.0058129076,0.011733461,0.0,0.00735584,0.02005812,0.0,0.0013994037,0.0,0.0,0.00043058576,0.0,0.0,0.00010764644,0.0,0.0,7.176429e-05,0.0,0.0,3.5882145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.176429e-05,0.0,0.0,3.5882145e-05,0.0,0.0,0.0013994037,0.0007176429,0.002224693,0.004879972,0.005167029,0.00028705716,0.002691161,0.004879972,0.0025835144,0.0016146966,0.06663314,0.0016505787,0.00082528935,0.0003947036,0.0,0.00053823215,0.0,0.0,0.00025117502,0.0,0.0,0.00010764644,0.0,0.0,3.5882145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014352858,0.0,0.0,0.0,0.00039193826,0.0,0.0,0.0012411379,0.21092811,0.0,0.007414166,0.47156706,0.0,0.013391225,0.48159415,0.0,0.008100058,0.40797508,0.0,0.0011104918,0.31319135,0.0,0.0,0.48479497,0.0,0.0,0.03481718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5323045e-05,0.0,0.0,0.0,0.0,0.0,0.00026129218,0.0,0.0,9.7984564e-05,3.2661523e-05,0.0,6.5323045e-05,3.2661523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013064609,0.0,0.0,0.002122999,0.0,3.2661523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2661523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2661523e-05,0.0061077047,0.0,0.00032661523,0.005977059,0.0,3.2661523e-05,3.2661523e-05,0.0,0.0,0.0,0.0,3.2661523e-05,0.0,0.0,3.2661523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2661523e-05,0.0023842913,6.5323045e-05,0.00026129218,0.0052911667,9.7984564e-05,0.0,0.0035927675,0.0,0.0,0.0016657377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091354514,0.12523873,4.1524778e-05,0.0010796442,0.6399799,0.0029067344,0.001868615,0.28693622,0.011419314,0.0016194663,0.23233113,0.033967268,0.0018270903,0.011793037,0.2384768,0.0017025159,0.0058549936,0.25911462,0.0007059212,0.003363507,0.31027314,0.00049829733,0.00024914867,0.0420646,0.00049829733,4.1524778e-05,8.3049556e-05,0.00024914867,0.0,0.0,0.00029067346,0.0,0.0,0.0014533672,0.0,0.0,4.1524778e-05,0.017398883,0.0,0.00020762389,0.0006228717,0.0,0.00016609911,0.0,0.0,4.1524778e-05,0.0,0.0,4.1524778e-05,8.3049556e-05,8.3049556e-05,4.1524778e-05,0.0,0.0,4.1524778e-05,0.0,0.0,0.0,0.0,0.0,8.3049556e-05,0.0,0.0,0.00012457433,0.0,0.0,0.00016609911,0.0,0.0,0.0,0.0,0.0,0.0,0.0005813469,0.0,8.3049556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1524778e-05,0.0,0.0,0.0,0.0,0.0,4.1524778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024914867,0.0,0.0,0.00012457433,0.0012042186,0.0,4.1524778e-05,8.3049556e-05,0.0,4.1524778e-05,0.0,0.0,4.1524778e-05,0.0,0.0,0.0,0.0,0.0,4.1524778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1524778e-05,0.0,0.0,8.3049556e-05,0.004318577,0.0,0.0006228717,0.0029067344,0.0,0.0013287929,0.00045677257,0.0,0.001121169,8.3049556e-05,0.0,0.0005813469,0.0,0.0,0.00020762389,0.0,0.0,0.00037372299,0.0,0.0,0.00024914867,0.0,0.0,0.00016609911,0.0,0.0,0.00024914867,0.0,0.0,0.00012457433,0.0,0.0,0.00029067346,0.0,0.0,0.0032389327,0.2661323,0.0,0.0075575095,0.036541805,0.0,0.0061456673,0.0012457434,0.0,0.0030728336,0.0,0.0,0.0011626938,0.0,0.0,0.0009550699,0.0,0.0,0.00066439644,0.0,0.0,0.00029067346,0.0,0.0,0.00012457433,0.0,0.0,0.00012457433,0.0,0.0,0.00012457433,0.0,0.0,0.0011626938,0.0,0.0,0.0032804573,0.33377618,0.0,0.0024914867,0.0023669123,0.0,0.0007889708,4.1524778e-05,0.0,0.00041524778,0.0,0.0,8.3049556e-05,0.0,0.0,8.3049556e-05,0.0,0.0,4.1524778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3049556e-05,0.0,0.0,4.1524778e-05,0.0,0.0,0.00024914867,0.0,0.0,0.0020347142,0.17540066,8.3049556e-05,0.002616061,0.007640559,8.3049556e-05,0.00083049556,0.0007059212,0.00020762389,0.00049829733,0.00020762389,0.0,0.0005398221,0.0,0.0,4.1524778e-05,0.0,0.0,8.3049556e-05,0.0,0.0,4.1524778e-05,0.0,0.0,4.1524778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016240899,0.02136303,0.0,0.0018427174,0.053563736,0.00012493,0.00065588247,0.024080256,0.000437255,0.0001561625,0.00812045,0.00028109248,3.12325e-05,0.000936975,0.00049972,3.12325e-05,0.00012493,0.0,3.12325e-05,0.0,0.0,3.12325e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2465e-05,0.0,0.0,0.000187395,0.0,0.0,0.0002186275,0.002436135,0.0,6.2465e-05,0.0005934175,0.0,0.0,6.2465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005309525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024986,0.001061905,0.0,3.12325e-05,9.36975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056218496,0.0049347347,0.0,0.00274846,0.0072459397,0.0,0.0049659675,0.0034043423,0.0,0.00936975,0.00099944,0.0,0.0043413173,0.0,0.0,0.002311205,0.0,0.0,0.0011243699,0.0,0.0,0.000687115,0.0,0.0,0.00037479,0.0,0.0,0.0002186275,0.0,0.0,0.00012493,0.0,0.0,0.00028109248,0.0,0.0,0.03398096,0.26210314,0.0,0.19657736,0.46230346,0.0,0.7966786,0.023674235,0.0,0.15513182,0.0009682075,0.0,0.0104941195,0.0,0.0,0.00424762,0.0,0.0,0.00237367,0.0,0.0,0.00137423,0.0,0.0,0.0007183475,0.0,0.0,0.000437255,0.0,0.0,0.00024986,0.0,0.0,0.0026235299,0.0,0.0,0.00699608,0.078143716,0.0,0.005715547,0.010806445,0.0,0.00099944,0.00037479,0.0,0.00012493,0.0,0.0,3.12325e-05,0.0,0.0,9.36975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2465e-05,0.0,0.0,0.0037791324,0.076019906,0.00012493,0.002935855,0.04438138,6.2465e-05,0.00074958,0.00337311,3.12325e-05,0.0002186275,0.00024986,0.0,9.36975e-05,0.0,0.0,3.12325e-05,0.0,0.0,3.12325e-05,0.0,0.0,0.00012493,0.0,0.0,3.12325e-05,0.0,0.0,3.12325e-05,0.0,0.0,3.12325e-05,0.0,0.0,0.0,0.0,0.0,0.001954596,0.035294775,0.0022658375,0.0052786544,0.1651447,0.012150865,0.00580154,0.17107072,0.054865636,0.0035108032,0.13185431,0.16470896,0.0026019781,0.028073976,0.40183756,0.0014815091,0.009860128,0.6323056,0.0010457712,0.0033365078,0.55577755,0.00061003317,0.0009835229,0.0058139893,0.00032369106,0.00034859037,2.4899313e-05,0.000398389,0.00011204691,0.0,0.0003361407,0.0,0.0,0.0014441601,0.0,0.0,0.0010333215,0.0045067756,0.00014939587,0.00080922764,0.0025646293,2.4899313e-05,0.00047308696,0.0011702677,0.0,0.0002614428,0.0005975835,0.0,9.959725e-05,0.00017429519,0.0,0.00017429519,0.0,0.0,6.2248284e-05,0.0,0.0,4.9798626e-05,0.0,0.0,2.4899313e-05,0.0,0.0,3.7348967e-05,0.0,0.0,3.7348967e-05,0.0,0.0,6.2248284e-05,0.0,0.0,0.0003361407,0.0013445629,0.0,0.00027389245,0.00023654348,0.0,0.00012449657,2.4899313e-05,0.0,1.2449656e-05,0.0,0.0,1.2449656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2449656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.714759e-05,0.0,0.0,0.00044818764,0.00095862354,1.2449656e-05,0.00018674484,0.00018674484,0.0,0.00013694623,2.4899313e-05,0.0,0.00011204691,1.2449656e-05,0.0,2.4899313e-05,0.0,0.0,3.7348967e-05,0.0,0.0,0.0,0.0,0.0,6.2248284e-05,0.0,0.0,0.0,0.0,0.0,1.2449656e-05,0.0,0.0,1.2449656e-05,0.0,0.0,1.2449656e-05,0.0,0.0,0.00056023453,0.0029879175,7.4697935e-05,0.0023031863,0.0032867093,0.0,0.002203589,0.0015811063,0.0,0.001630905,0.00042328832,0.0,0.0006722814,7.4697935e-05,0.0,0.00029879174,1.2449656e-05,0.0,0.00023654348,0.0,0.0,0.00014939587,0.0,0.0,6.2248284e-05,0.0,0.0,3.7348967e-05,0.0,0.0,3.7348967e-05,0.0,0.0,7.4697935e-05,0.0,0.0,0.006560969,0.046175774,0.00023654348,0.04095937,0.07610475,0.0,0.05838889,0.009474188,0.0,0.0029132196,0.00036104003,0.0,0.0009088249,0.0,0.0,0.00044818764,0.0,0.0,0.00042328832,0.0,0.0,0.00016184553,0.0,0.0,0.00014939587,0.0,0.0,4.9798626e-05,0.0,0.0,2.4899313e-05,0.0,0.0,0.00072208006,0.0,0.0,0.003772246,0.031933367,0.00032369106,0.013794219,0.0149520375,3.7348967e-05,0.0044818763,0.005639694,0.0,0.0005353352,8.714759e-05,0.0,0.00021164416,0.0,0.0,0.00011204691,0.0,0.0,7.4697935e-05,0.0,0.0,2.4899313e-05,0.0,0.0,2.4899313e-05,0.0,0.0,1.2449656e-05,0.0,0.0,0.0,0.0,0.0,0.00016184553,0.0,0.0,0.00398389,0.042976215,0.001195167,0.014055662,0.038593937,0.00253973,0.0070589553,0.067253046,0.0075195925,0.0019172471,0.018052002,0.010084222,0.0005228856,0.00084657664,8.714759e-05,0.00027389245,8.714759e-05,0.0,0.00018674484,1.2449656e-05,0.0,9.959725e-05,0.0,0.0,8.714759e-05,0.0,0.0,6.2248284e-05,0.0,0.0,3.7348967e-05,0.0,0.0,0.00017429519,0.0,0.0
